"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id"
"SEC 1 EAST",3.272561,3.183379,3.102913,3.028121,2.956262,2.891347,2.831017,2.772418,2.722466,2.686101,2.664378,2.663417,2.67296,2.670374,2.641484,2.60244,2.585997,2.622384,2.716392,2.835286,2.909017,2.916852,2.8893,2.844714,2.789546,2.732152,2.679389,2.629044,2.579379,2.533073,2.493296,2.461884,2.441816,2.432547,2.446038,2.50956,2.653422,2.853622,10.439,8.6559,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:52:24",10000,35.4,"GPGGA",215050,46.0408528,"N",-109.177227216667,"W",18622
"SEC 1 EAST",3.190481,3.108991,3.035324,2.965941,2.899766,2.840131,2.784336,2.729083,2.679767,2.644893,2.62459,2.623155,2.633027,2.629984,2.601448,2.563397,2.545915,2.577952,2.66605,2.775509,2.844343,2.855278,2.832123,2.791603,2.741473,2.688155,2.638713,2.591787,2.544476,2.501348,2.463418,2.433089,2.413501,2.404306,2.416483,2.477393,2.613765,2.802593,9.3537,8.8556,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:53:06",10000,35.2,"GPGGA",215152,46.04011625,"N",-109.17722945,"W",18623
"SEC 1 EAST",3.227574,3.140311,3.063818,2.99273,2.92247,2.857677,2.799603,2.743751,2.695514,2.659797,2.638508,2.636126,2.645092,2.640551,2.610287,2.571142,2.551993,2.580698,2.664224,2.772923,2.843769,2.856675,2.834747,2.795317,2.745458,2.691427,2.641537,2.593318,2.54581,2.502257,2.465157,2.43469,2.414759,2.40628,2.418159,2.478542,2.613745,2.802199,9.5607,8.2388,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:53:30",10000,34.7,"GPGGA",215234,46.0396039333333,"N",-109.17723035,"W",18624
"SEC 1 EAST",3.148122,3.063637,2.990436,2.92316,2.855788,2.790014,2.731849,2.679569,2.632433,2.598342,2.578475,2.576937,2.586815,2.584536,2.556519,2.519489,2.50209,2.532448,2.618253,2.727837,2.798117,2.809669,2.786347,2.746049,2.695753,2.641986,2.592241,2.545254,2.497967,2.45461,2.418251,2.388217,2.368346,2.35979,2.370648,2.429995,2.564791,2.754102,9.1483,8.6248,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:55:18",10000,34.5,"GPGGA",215258,46.0393102,"N",-109.1772315,"W",18625
"SEC 1 EAST",3.265707,3.178561,3.09954,3.025277,2.953459,2.887466,2.827961,2.772204,2.722431,2.685379,2.663268,2.659488,2.667789,2.66397,2.633924,2.594625,2.575815,2.605954,2.692246,2.802932,2.874193,2.886245,2.863478,2.822671,2.772113,2.717471,2.666055,2.61829,2.569799,2.525062,2.487299,2.45696,2.437014,2.428993,2.440829,2.501271,2.639419,2.831768,9.5129,8.9057,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:55:50",10000,35.2,"GPGGA",215446,46.0401564,"N",-109.17707185,"W",18626
"SEC 1 EAST",3.160033,3.078161,3.004458,2.93428,2.868995,2.810215,2.754419,2.701005,2.654387,2.619104,2.601073,2.601043,2.611393,2.609799,2.58141,2.542964,2.527082,2.558526,2.644779,2.75656,2.827867,2.840205,2.819124,2.778791,2.729029,2.677022,2.627061,2.579963,2.53387,2.4893,2.452597,2.423803,2.403639,2.394958,2.407342,2.467247,2.603732,2.795159,7.8567,8.2754,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:56:12",10000,35.1,"GPGGA",215518,46.0405797833333,"N",-109.177070633333,"W",18627
"SEC 1 EAST",3.105575,3.027257,2.956797,2.88986,2.827207,2.770374,2.717224,2.666301,2.621425,2.589647,2.574626,2.576535,2.589128,2.589894,2.563124,2.526642,2.512506,2.545661,2.634132,2.746585,2.817698,2.830438,2.809599,2.770379,2.721041,2.669619,2.620121,2.573944,2.527392,2.484151,2.447452,2.418515,2.398639,2.390984,2.403538,2.463815,2.600007,2.792066,8.5391,8.7764,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:56:32",10000,35.5,"GPGGA",215539,46.0408356333333,"N",-109.177069533333,"W",18628
"SEC 1 EAST",3.07029,2.992471,2.922286,2.856797,2.79512,2.737144,2.683871,2.633906,2.590208,2.557951,2.542585,2.543396,2.555192,2.55483,2.527202,2.491428,2.47734,2.509453,2.594628,2.702771,2.771176,2.783383,2.763485,2.725722,2.678683,2.628233,2.579854,2.533739,2.488879,2.445054,2.409062,2.381017,2.362647,2.355561,2.367878,2.42737,2.561412,2.749362,9.6152,8.7677,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:56:48",10000,35.7,"GPGGA",215559,46.0410676166667,"N",-109.177069083333,"W",18629
"SEC 1 EAST",3.296803,3.207993,3.130623,3.057434,2.988095,2.922605,2.861666,2.805742,2.758004,2.722241,2.70378,2.705845,2.718575,2.718357,2.689023,2.648656,2.633301,2.670822,2.766985,2.889581,2.967093,2.979035,2.955234,2.911656,2.85687,2.799385,2.744679,2.69329,2.643058,2.595538,2.554989,2.522926,2.501896,2.492997,2.506978,2.572482,2.720242,2.927466,9.0243,8.8019,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:57:32",10000,36,"GPGGA",215615,46.0412489,"N",-109.177068316667,"W",18630
"SEC 1 EAST",3.29214,3.203202,3.123506,3.047323,2.974509,2.90871,2.846295,2.787531,2.737128,2.697834,2.674994,2.670997,2.676943,2.670767,2.639322,2.598066,2.579671,2.610218,2.694244,2.803311,2.872913,2.882905,2.860249,2.820813,2.769393,2.715489,2.664258,2.614794,2.566175,2.521938,2.482524,2.452243,2.432814,2.424308,2.437622,2.50056,2.640823,2.835157,11.611,8.3277,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:57:55",10000,36,"GPGGA",215659,46.0419413,"N",-109.177067366667,"W",18631
"SEC 1 EAST",3.191259,3.105801,3.031217,2.95988,2.890448,2.827949,2.770569,2.716091,2.669143,2.6333,2.613029,2.612267,2.620065,2.61604,2.587402,2.548187,2.531272,2.563405,2.647043,2.755928,2.825693,2.836599,2.814522,2.77545,2.724505,2.671378,2.621293,2.573047,2.525124,2.481394,2.443325,2.4143,2.394467,2.385603,2.398177,2.459243,2.595875,2.785567,10.815,8.4885,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:58:18",10000,36,"GPGGA",215722,46.0422187333333,"N",-109.177065816667,"W",18632
"SEC 1 EAST",3.279015,3.190309,3.112354,3.038027,2.966596,2.899958,2.837286,2.779586,2.729256,2.689936,2.667495,2.661395,2.66574,2.658445,2.626726,2.585539,2.566589,2.594582,2.675335,2.778585,2.844381,2.853888,2.832353,2.793767,2.744517,2.692091,2.64274,2.593643,2.546324,2.50173,2.463541,2.434227,2.414819,2.406657,2.419817,2.480364,2.61752,2.804769,11.628,8.5441,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:58:37",10000,35.9,"GPGGA",215745,46.0424960166667,"N",-109.17706505,"W",18633
"SEC 1 EAST",3.086269,3.006985,2.936897,2.871817,2.805748,2.745393,2.692897,2.642931,2.599794,2.567645,2.549146,2.548264,2.557926,2.555623,2.528719,2.492414,2.475943,2.506474,2.58952,2.695136,2.762579,2.774482,2.751725,2.713602,2.665731,2.614066,2.565617,2.520102,2.474455,2.432402,2.395884,2.366665,2.348413,2.34001,2.350766,2.408703,2.538606,2.721148,9.7223,8.7154,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:58:55",10000,36.3,"GPGGA",215804,46.0427261,"N",-109.177064183333,"W",18634
"SEC 1 EAST",3.097752,3.018828,2.948129,2.882335,2.818973,2.759777,2.706642,2.65645,2.611643,2.57946,2.562922,2.563306,2.575194,2.574546,2.547551,2.511789,2.49715,2.530229,2.617765,2.728043,2.796845,2.807816,2.78557,2.746058,2.695469,2.643482,2.593445,2.546974,2.500452,2.45677,2.420691,2.391068,2.371548,2.363717,2.376478,2.435227,2.570545,2.757289,9.0782,9.0801,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:59:17",10000,35.9,"GPGGA",215822,46.0429358333333,"N",-109.17706405,"W",18635
"SEC 1 EAST",3.122514,3.043303,2.974049,2.9073,2.84325,2.784916,2.730975,2.681077,2.638609,2.607619,2.594226,2.600321,2.616255,2.620023,2.596252,2.5607,2.547801,2.586521,2.681586,2.802032,2.878706,2.891416,2.867971,2.826906,2.773219,2.718453,2.666636,2.617336,2.569292,2.523769,2.485619,2.45538,2.435517,2.426706,2.439686,2.501649,2.642842,2.842016,9.2464,8.7219,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","15:59:40",10000,35.5,"GPGGA",215844,46.04319,"N",-109.177063133333,"W",18636
"SEC 1 EAST",3.180082,3.098691,3.02527,2.95913,2.895565,2.833671,2.776792,2.725683,2.682143,2.649956,2.635283,2.639254,2.655537,2.658796,2.632307,2.594973,2.580927,2.618295,2.714494,2.835706,2.912205,2.92556,2.902216,2.859047,2.80583,2.749853,2.696769,2.647434,2.598512,2.552383,2.514106,2.482635,2.461804,2.45298,2.465516,2.527695,2.67144,2.871055,6.7324,9.0577,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:00:01",10000,35.8,"GPGGA",215907,46.0434545666667,"N",-109.177062633333,"W",18637
"SEC 1 EAST",3.079464,3.002746,2.933358,2.869534,2.809252,2.754919,2.704581,2.65659,2.614051,2.585117,2.573055,2.578619,2.595717,2.600206,2.57514,2.54062,2.529467,2.568173,2.66302,2.780958,2.855235,2.868656,2.84654,2.804787,2.753495,2.699815,2.649049,2.602526,2.553891,2.509471,2.47226,2.442526,2.422731,2.415228,2.427372,2.490499,2.630245,2.826524,7.0455,9.5965,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:00:20",10000,35.3,"GPGGA",215928,46.04369485,"N",-109.177061616667,"W",18638
"SEC 1 EAST",3.134181,3.054538,2.983247,2.918808,2.855549,2.795037,2.741064,2.692062,2.648336,2.616795,2.602174,2.605228,2.620566,2.62359,2.59754,2.561362,2.547763,2.583541,2.676827,2.795074,2.868709,2.881698,2.859164,2.817752,2.766626,2.71285,2.6614,2.614306,2.567558,2.522635,2.485243,2.455577,2.435364,2.42797,2.440424,2.50209,2.643479,2.838573,7.1471,9.0971,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:06:25",10000,35.5,"GPGGA",215947,46.0439158,"N",-109.1770612,"W",18639
"SEC 1 EAST",3.172699,3.091081,3.018209,2.950468,2.885573,2.823007,2.767303,2.716631,2.671434,2.63895,2.624359,2.62685,2.641211,2.6424,2.615991,2.579411,2.565857,2.601665,2.695646,2.815002,2.889573,2.901971,2.878721,2.835413,2.783052,2.72857,2.676864,2.628733,2.580729,2.535135,2.49787,2.46769,2.447232,2.439524,2.453332,2.515271,2.657137,2.856517,6.9607,8.4618,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:06:50",10000,32.9,"GPGGA",220551,46.0435473833333,"N",-109.1769085,"W",18640
"SEC 1 EAST",3.124958,3.043579,2.971732,2.905767,2.840729,2.780606,2.726066,2.675212,2.632644,2.601812,2.586487,2.590482,2.605823,2.60816,2.58347,2.547402,2.533852,2.572289,2.666608,2.785192,2.860848,2.873103,2.849093,2.807381,2.754693,2.699765,2.649616,2.601033,2.55356,2.509349,2.471563,2.441411,2.422325,2.414145,2.427095,2.490314,2.631259,2.831557,8.9589,9.2772,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:07:21",10000,32.9,"GPGGA",220616,46.0432650166667,"N",-109.176909033333,"W",18641
"SEC 1 EAST",3.236572,3.150023,3.073512,3.002204,2.933193,2.866606,2.806167,2.752031,2.704457,2.669152,2.651157,2.651595,2.663679,2.663496,2.634674,2.596059,2.581733,2.617002,2.710915,2.830602,2.904794,2.9158,2.891887,2.848528,2.794986,2.740149,2.687038,2.637928,2.589742,2.543225,2.504198,2.474279,2.453707,2.44551,2.45932,2.5232,2.668489,2.872443,7.9677,8.6879,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:08:00",10000,32.9,"GPGGA",220647,46.0429149666667,"N",-109.176910133333,"W",18642
"SEC 1 EAST",3.156821,3.074486,3.000546,2.929453,2.865392,2.809042,2.752472,2.697571,2.6518,2.617886,2.600892,2.604146,2.615303,2.615817,2.588724,2.551502,2.538226,2.577013,2.671181,2.78867,2.860788,2.870161,2.845335,2.803291,2.751132,2.697551,2.647437,2.599435,2.552544,2.507578,2.469365,2.439748,2.421054,2.412786,2.427177,2.492563,2.636595,2.839002,9.4086,8.6267,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:08:42",10000,33.4,"GPGGA",220726,46.0424728333333,"N",-109.17691165,"W",18644
"SEC 1 EAST",3.299134,3.21035,3.132897,3.058326,2.984549,2.918169,2.856587,2.798215,2.748417,2.70979,2.686519,2.682451,2.687854,2.680442,2.649049,2.608692,2.590736,2.620966,2.705391,2.812336,2.880571,2.889132,2.865904,2.826811,2.776645,2.722996,2.673075,2.624973,2.577637,2.533187,2.494864,2.465041,2.446665,2.438845,2.452797,2.516191,2.6552,2.848328,12.666,8.1964,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:09:06",10000,33.9,"GPGGA",220808,46.0419954,"N",-109.176913133333,"W",18645
"SEC 1 EAST",3.129439,3.04864,2.977613,2.910568,2.84441,2.783605,2.72808,2.675615,2.630616,2.597034,2.578693,2.578931,2.58659,2.583858,2.556798,2.520186,2.504649,2.537539,2.622886,2.731172,2.798796,2.80817,2.785357,2.746697,2.697091,2.646235,2.599274,2.553209,2.507639,2.46527,2.42903,2.400954,2.383141,2.375802,2.388479,2.449776,2.58505,2.773038,11.284,8.2941,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:09:26",10000,33.8,"GPGGA",220832,46.04171515,"N",-109.17691435,"W",18646
"SEC 1 EAST",3.190603,3.108527,3.036278,2.969354,2.900858,2.837425,2.782345,2.729279,2.683023,2.649754,2.631064,2.631108,2.643802,2.642281,2.614356,2.577363,2.561705,2.596581,2.687416,2.799884,2.871211,2.883478,2.860506,2.819309,2.769116,2.715523,2.66533,2.618064,2.570737,2.526581,2.48937,2.459173,2.44007,2.433192,2.445884,2.509224,2.649807,2.845706,8.5607,9.3742,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:10:07",10000,34.4,"GPGGA",220851,46.0414649,"N",-109.1769144,"W",18647
"SEC 1 EAST",3.011607,2.936713,2.868227,2.804418,2.741712,2.685459,2.635335,2.58721,2.544297,2.513768,2.49789,2.49953,2.512053,2.512066,2.486663,2.453259,2.439657,2.472614,2.560125,2.668226,2.735815,2.747049,2.725677,2.687449,2.640052,2.589128,2.541677,2.498009,2.453304,2.411346,2.376356,2.347733,2.329921,2.323145,2.335016,2.394315,2.527896,2.713527,9.7638,8.9418,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:10:32",10000,34.5,"GPGGA",220933,46.04095095,"N",-109.1769159,"W",18648
"SEC 1 EAST",3.173866,3.088325,3.012226,2.94346,2.875166,2.811581,2.752738,2.697581,2.650586,2.61632,2.597021,2.59715,2.608415,2.606302,2.578801,2.542337,2.526135,2.561332,2.653311,2.768541,2.840424,2.85002,2.824547,2.782447,2.729462,2.674898,2.624937,2.577042,2.529429,2.485089,2.447251,2.417263,2.397395,2.389332,2.402509,2.465153,2.606775,2.802987,10.045,8.5284,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:11:25",10000,34.6,"GPGGA",220958,46.04068835,"N",-109.176916383333,"W",18649
"SEC 1 EAST",3.254814,3.167537,3.091867,3.020459,2.950381,2.884739,2.824218,2.769125,2.721624,2.685439,2.663189,2.660896,2.668636,2.664862,2.636479,2.596939,2.579912,2.612541,2.699379,2.810896,2.881127,2.890017,2.865149,2.82343,2.77068,2.716931,2.667083,2.619183,2.572165,2.528035,2.489677,2.459786,2.440393,2.43213,2.443877,2.504873,2.642049,2.836008,9.7758,8.859,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:12:07",10000,35.1,"GPGGA",221051,46.0401009166667,"N",-109.176918166667,"W",18650
"SEC 1 EAST",3.233718,3.145999,3.066717,2.991329,2.919788,2.854196,2.791565,2.732133,2.681428,2.641639,2.616475,2.610875,2.614367,2.605515,2.573556,2.532801,2.513941,2.542878,2.622594,2.724156,2.787282,2.794775,2.772716,2.735034,2.686046,2.634209,2.584958,2.53654,2.488656,2.445345,2.407374,2.377941,2.359656,2.351515,2.363266,2.426504,2.56383,2.750852,13.341,8.4577,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:13:55",10000,35.3,"GPGGA",221133,46.0395236833333,"N",-109.176920166667,"W",18651
"SEC 1 EAST",3.243148,3.156722,3.08028,3.008745,2.937662,2.872197,2.814004,2.758667,2.710158,2.674602,2.653502,2.651541,2.661206,2.657716,2.629719,2.591507,2.574062,2.606216,2.695206,2.807125,2.87738,2.887586,2.86274,2.819468,2.767165,2.711462,2.660163,2.611891,2.56326,2.519229,2.480617,2.449979,2.43063,2.42131,2.432687,2.49445,2.631969,2.825218,8.7557,8.522,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:14:40",10000,35.8,"GPGGA",221320,46.03955305,"N",-109.17676205,"W",18652
"SEC 1 EAST",3.249424,3.16325,3.085357,3.012058,2.940861,2.87545,2.816305,2.761328,2.711692,2.675068,2.656617,2.6543,2.664785,2.663178,2.633689,2.594162,2.578083,2.611459,2.703115,2.820524,2.893539,2.904449,2.880077,2.83582,2.782135,2.726426,2.673615,2.624032,2.574886,2.528407,2.489818,2.45961,2.437735,2.428785,2.439817,2.502126,2.643701,2.842016,7.0918,8.745,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:15:07",10000,35.8,"GPGGA",221405,46.0401438166667,"N",-109.1767608,"W",18653
"SEC 1 EAST",3.168112,3.084058,3.011333,2.942544,2.87531,2.813737,2.757931,2.704188,2.659308,2.625869,2.608425,2.611014,2.624125,2.623621,2.597301,2.559592,2.544333,2.579867,2.671238,2.788103,2.862761,2.874052,2.850013,2.807496,2.75464,2.698554,2.647135,2.597376,2.549047,2.505035,2.466258,2.435431,2.41555,2.406005,2.417133,2.479202,2.618197,2.815816,9.0763,8.2052,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:15:33",10000,36.1,"GPGGA",221432,46.04047585,"N",-109.176759533333,"W",18654
"SEC 1 EAST",3.105901,3.029094,2.96232,2.899706,2.836698,2.774438,2.720885,2.674309,2.632688,2.603069,2.590171,2.593974,2.609357,2.613554,2.588975,2.553439,2.540323,2.576071,2.668325,2.784866,2.85954,2.872634,2.849914,2.807683,2.75705,2.702259,2.650108,2.601602,2.554399,2.51019,2.472199,2.442513,2.421983,2.413166,2.423277,2.483364,2.62104,2.813754,7.1437,9.0863,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:15:53",10000,36,"GPGGA",221458,46.0407824333333,"N",-109.176758683333,"W",18655
"SEC 1 EAST",3.118332,3.038733,2.967739,2.90061,2.837218,2.780484,2.726172,2.676008,2.631225,2.59852,2.581889,2.583738,2.595539,2.595848,2.569783,2.53292,2.519126,2.553975,2.642548,2.754878,2.825777,2.836398,2.814076,2.773138,2.721423,2.668194,2.617842,2.569746,2.522786,2.479167,2.441511,2.412976,2.39344,2.384414,2.395899,2.456277,2.59165,2.783173,8.9909,9.0457,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:16:12",10000,36.2,"GPGGA",221517,46.0410081,"N",-109.176758233333,"W",18656
"SEC 1 EAST",3.227298,3.143949,3.072193,3.004952,2.938568,2.877364,2.820656,2.767031,2.722626,2.690385,2.674972,2.679827,2.695885,2.699004,2.674237,2.637283,2.624759,2.666478,2.765651,2.888182,2.965799,2.977046,2.951189,2.905614,2.849134,2.790616,2.736751,2.685105,2.634751,2.589024,2.549296,2.518108,2.497662,2.488105,2.500123,2.566686,2.71289,2.917872,7.5719,9.5829,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:16:59",10000,35.8,"GPGGA",221536,46.04122945,"N",-109.176757316667,"W",18657
"SEC 1 EAST",3.209382,3.123896,3.047907,2.976028,2.907578,2.845396,2.786691,2.730707,2.682833,2.646984,2.625037,2.623102,2.631607,2.627459,2.599532,2.559553,2.542187,2.573987,2.659508,2.768889,2.838196,2.84749,2.824168,2.783862,2.732217,2.678039,2.627584,2.578845,2.53092,2.487142,2.448389,2.418391,2.39857,2.389723,2.4008,2.462804,2.599383,2.791693,10.969,8.8998,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:17:23",10000,35.5,"GPGGA",221623,46.0418255666667,"N",-109.176755866667,"W",18658
"SEC 1 EAST",3.128604,3.047997,2.975593,2.908509,2.843483,2.784618,2.730082,2.677826,2.63341,2.600952,2.584128,2.586483,2.601305,2.601618,2.576241,2.539587,2.524879,2.560656,2.653816,2.769218,2.843258,2.854622,2.830183,2.787912,2.735202,2.67973,2.628703,2.579776,2.531353,2.487225,2.449018,2.418322,2.397832,2.388396,2.399281,2.462128,2.600799,2.7976,8.6833,8.8658,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:17:51",10000,35.3,"GPGGA",221647,46.0420965666667,"N",-109.1767552,"W",18659
"SEC 1 EAST",3.212501,3.128605,3.054222,2.983764,2.914541,2.8524,2.795231,2.74219,2.696236,2.662114,2.644731,2.647664,2.66156,2.662766,2.635878,2.596835,2.581588,2.618534,2.713338,2.833942,2.910487,2.921956,2.898262,2.852944,2.797902,2.741127,2.687987,2.636901,2.587264,2.541016,2.501072,2.46964,2.448538,2.438794,2.450251,2.513548,2.654253,2.855393,7.1691,8.7589,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:18:20",10000,34.7,"GPGGA",221715,46.0424117333333,"N",-109.17675405,"W",18660
"SEC 1 EAST",3.144559,3.063347,2.993002,2.926105,2.862427,2.803932,2.749506,2.698192,2.655109,2.622821,2.606595,2.60986,2.624134,2.625524,2.600794,2.563586,2.549156,2.585222,2.677659,2.79458,2.868043,2.879682,2.855917,2.812884,2.759988,2.705399,2.653939,2.606066,2.557068,2.512389,2.474174,2.444023,2.423469,2.414639,2.425824,2.487114,2.626208,2.822062,7.3608,8.811,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:18:45",10000,35.1,"GPGGA",221744,46.0427395833333,"N",-109.17675325,"W",18661
"SEC 1 EAST",3.15405,3.073034,3.000569,2.935011,2.869607,2.80671,2.750257,2.700426,2.656183,2.623932,2.609591,2.611548,2.626406,2.629441,2.603121,2.566443,2.553005,2.589827,2.683501,2.802929,2.877412,2.888808,2.864617,2.820055,2.766112,2.710463,2.657623,2.608767,2.560519,2.514902,2.47602,2.445406,2.424883,2.416471,2.427236,2.488226,2.627365,2.823111,6.1443,9.1947,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:19:14",10000,35,"GPGGA",221809,46.0430224666667,"N",-109.1767523,"W",18662
"SEC 1 EAST",3.209666,3.126171,3.052164,2.98428,2.916741,2.855535,2.800169,2.746704,2.700802,2.668109,2.652235,2.655619,2.670622,2.672234,2.646385,2.6088,2.594385,2.633093,2.729901,2.850397,2.927114,2.938645,2.912733,2.868301,2.814015,2.75693,2.703928,2.653737,2.603797,2.557955,2.518248,2.486365,2.466413,2.456769,2.468039,2.532278,2.675902,2.877693,8.0354,8.8181,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:19:37",10000,35.4,"GPGGA",221838,46.0433536166667,"N",-109.176751966667,"W",18663
"SEC 1 EAST",3.108242,3.030062,2.962686,2.898155,2.834177,2.776421,2.723758,2.675284,2.635056,2.605806,2.592004,2.597829,2.613982,2.618263,2.595112,2.55991,2.547111,2.585524,2.679676,2.79874,2.875389,2.887873,2.865086,2.823033,2.770143,2.71443,2.662846,2.612964,2.564767,2.521122,2.48292,2.452778,2.433817,2.423352,2.433768,2.495497,2.635065,2.831817,9.3377,9.1878,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:19:57",10000,35.2,"GPGGA",221900,46.0436059666667,"N",-109.176751133333,"W",18664
"SEC 1 EAST",3.193651,3.111335,3.03896,2.973615,2.909243,2.847833,2.792992,2.740256,2.696293,2.666136,2.651593,2.65738,2.674836,2.67789,2.652542,2.61557,2.602637,2.643922,2.744472,2.869356,2.948293,2.960618,2.934317,2.889632,2.83445,2.776693,2.723145,2.672009,2.621572,2.575177,2.534732,2.502956,2.482833,2.473964,2.485177,2.551082,2.697403,2.905246,8.4974,9.026,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:20:55",10000,35.6,"GPGGA",221920,46.0438480333333,"N",-109.1767504,"W",18665
"SEC 1 EAST",3.085698,3.00809,2.938031,2.873964,2.810021,2.75235,2.701643,2.652281,2.609808,2.581041,2.566995,2.571648,2.588354,2.591479,2.567725,2.53383,2.520057,2.558216,2.653671,2.77215,2.847615,2.860311,2.836158,2.793416,2.740953,2.684954,2.633656,2.584997,2.536494,2.493276,2.454562,2.423767,2.404084,2.395481,2.405877,2.468069,2.607767,2.803186,8.8698,9.099,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:21:20",10000,35.7,"GPGGA",222018,46.0435991,"N",-109.176597066667,"W",18666
"SEC 1 EAST",3.231681,3.150574,3.076873,3.006287,2.940829,2.885878,2.831904,2.779082,2.73332,2.700327,2.68578,2.691966,2.708448,2.711863,2.686173,2.648679,2.63673,2.678365,2.778898,2.903892,2.980959,2.991881,2.966516,2.920821,2.86504,2.808035,2.754074,2.70316,2.652437,2.605419,2.565169,2.534399,2.512829,2.503141,2.516212,2.581256,2.729039,2.934665,7.0465,8.8012,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","16:21:45",10000,35.9,"GPGGA",222043,46.0433143,"N",-109.17659785,"W",18667
